"bogus","Timestamp","Year","Day","Month","CaptureTime","SpeciesName","Sex","Age","BandNumber","TrapID","Weather","BandingReport","RecaptureYN","RecaptureMonth","RecaptureDay","Condition","Release","Comments","DataEntryPerson","Weight","WingChord","Temperature","RecaptureOriginal","RecapturePrevious","TailLength"
".","3/31/2011 10:48:29","1980","17","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65265","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.9","70","","","",""
".","3/31/2011 10:49:31","1980","17","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65266","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20","72","","","",""
".","3/31/2011 10:50:19","1980","17","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65267","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.6","72","","","",""
".","3/31/2011 10:51:15","1980","17","4","17:00:00","Slate-colored Junco","U","U (Unknown)","1460-65258","M/2","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","23.2","","","","",""
".","3/31/2011 10:54:10","1980","18","4","5:00:00","Cowbird","F","SY (Second year)","881-64809","E","Clear; calm","check mark in record","no check","none","none","none","none","#495","Keith Bradley-Hewitt","39.4","102","","","",""
".","3/31/2011 10:55:05","1980","18","4","5:00:00","Cowbird","F","SY (Second year)","881-64810","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","38.1","95","","","",""
".","3/31/2011 10:56:05","1980","18","4","17:00:00","Slate-colored Junco","U","U (Unknown)","1460-65264","M/1","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:56:47","1980","18","4","18:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65268","M/1","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.8","71","","","",""
".","3/31/2011 10:57:51","1980","19","4","10:00:00","Yellow-shafted Flicker","M","AHY (After Hatch Year)","1003-89928","E","Hazy; clearing; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","136","156","","","",""
".","3/31/2011 10:59:15","1980","19","4","19:00:00","Swamp Sparrow","U","AHY (After Hatch Year)","890-30316","E","Hazy; clearing; light winds","check mark in record","no check","none","none","none","none","#584","Keith Bradley-Hewitt","16.6 (15.3)","57","","","",""
".","3/31/2011 11:00:32","1980","20","4","6:00:00","Yellow-shafted Flicker","M","AHY (After Hatch Year)","1003-89929","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","122.8","153","","","",""
".","3/31/2011 11:01:32","1980","20","4","11:00:00","Bluebird","F","AHY (After Hatch Year)","890-30317","Nest","Clear; calm","check mark in record","no check","none","none","none","none","3 eggs in nest; full abdomen","Keith Bradley-Hewitt","40.7","","","","",""
".","3/31/2011 11:02:42","1980","20","4","18:00:00","Robin","M","AHY (After Hatch Year)","772-04621","E","Clear; calm","check mark in record","no check","none","none","none","none","Grey cap; O.N.","Keith Bradley-Hewitt","90.6 (74.3)","120","","","",""
".","3/31/2011 11:03:35","1980","21","4","5:00:00","Robin","M","AHY (After Hatch Year)","772-04622","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","71.4","128","","","",""
".","3/31/2011 11:04:29","1980","21","4","5:00:00","Robin","F","U (Unknown)","772-04578","E","Clear; calm","no check mark in record","check or yes","none","none","none","none","Moult","Keith Bradley-Hewitt","78.7","122","","","",""
".","3/31/2011 11:05:15","1980","22","4","8:00:00","Robin","M","AHY (After Hatch Year)","772-04623","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","","131","","","",""
".","3/31/2011 11:06:07","1980","23","4","5:00:00","Field Sparrow","M","AHY (After Hatch Year)","1460-65269","E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","12.4","62","","","",""
".","3/31/2011 11:06:49","1980","23","4","7:00:00","Song Sparrow","U","AHY (After Hatch Year)","890-30318","E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.3","60","","","",""
".","3/31/2011 11:07:31","1980","23","4","7:00:00","Robin","M","AHY (After Hatch Year)","772-04624","E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","80.4","132","","","",""
".","3/31/2011 11:08:15","1980","23","4","18:00:00","Robin","M","AHY (After Hatch Year)","772-04625","E","Clear; light winds","check mark in record","no check","none","none","none","none","Grey cap","Keith Bradley-Hewitt","74.6","125","","","",""
".","3/31/2011 11:11:06","1980","23","4","18:00:00","Robin","M","AHY (After Hatch Year)","722-03501","G","Clear; light winds","check mark in record","no check","none","none","none","none","Black cap","Keith Bradley-Hewitt","","128","","","",""
".","3/31/2011 11:12:05","1980","23","4","18:00:00","Cedar Waxwing","M","AHY (After Hatch Year)","1201-68447","G","Clear; light winds","check mark in record","no check","none","none","none","none","Black throat; wax","Keith Bradley-Hewitt","35.7","91","","","",""
".","3/31/2011 11:13:10","1980","23","4","18:00:00","Cedar Waxwing","M","AHY (After Hatch Year)","1201-68448","G","Clear; light winds","check mark in record","no check","none","none","none","none","Black throat; wax","Keith Bradley-Hewitt","34","89","","","",""
".","3/31/2011 11:14:19","1980","23","4","18:00:00","Cedar Waxwing","M","AHY (After Hatch Year)","1201-68449","G","Clear; light winds","check mark in record","no check","none","none","none","none","Black throat; no wax","Keith Bradley-Hewitt","32.9","94","","","",""
".","3/31/2011 11:15:23","1980","23","4","18:00:00","Cedar Waxwing","F","AHY (After Hatch Year)","1201-68450","G","Clear; light winds","check mark in record","no check","none","none","none","none","Black throat; no wax","Keith Bradley-Hewitt","38.8","93","","","",""
".","3/31/2011 11:16:46","1980","23","4","18:00:00","Cedar Waxwing","M","AHY (After Hatch Year)","1201-68451","G","Clear; light winds","check mark in record","no check","none","none","none","none","Black throat; no wax","Keith Bradley-Hewitt","37.1","89","","","",""
".","3/31/2011 11:18:01","1980","23","4","18:00:00","Cedar Waxwing","M","AHY (After Hatch Year)","1201-68452","G","Clear; light winds","check mark in record","no check","none","none","none","none","O.N.; touch of wax","Keith Bradley-Hewitt","37.5 (34.9)","95","","","",""
".","3/31/2011 11:19:00","1980","23","4","18:00:00","Field Sparrow","U","AHY (After Hatch Year)","1460-65270","G","Clear; light winds","check mark in record","no check","none","none","none","none","O.N.","Keith Bradley-Hewitt","13.9 (12.6)","64","","","",""
".","3/31/2011 11:21:10","1980","24","4","5:00:00","Blue Jay","F","U (Unknown)","1213-88391","G/Net","Clear; light winds","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:22:12","1980","24","4","6:00:00","Blue Jay","F","U (Unknown)","1213-88393","G/Net","Clear; light winds","check mark in record","no check","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:24:32","1980","25","4","18:00:00","Robin","M","U (Unknown)","772-04624","G/Net","Slightly-cloudy; light winds","check mark in record","no check","none","none","none","(rel)","Black cap","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:25:30","1980","26","4","7:00:00","Song Sparrow","U","U (Unknown)","890-30318","E","Cloudy; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","19.5","62","","","",""
".","3/31/2011 11:26:18","1980","26","4","10:00:00","Ruby-crowned Kinglet","F","AHY (After Hatch Year)","1460-65271","G","Cloudy; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","7","56","","","",""
".","3/31/2011 11:27:11","1980","27","4","7:00:00","Song Sparrow","U","U (Unknown)","890-30318","A","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:27:54","1980","27","4","8:00:00","Robin","M","AHY (After Hatch Year)","722-03502","E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","74.4","126","","","",""
".","3/31/2011 11:30:26","1980","27","4","10:00:00","Blue Jay","F","AHY (After Hatch Year)","1003-89930","G","Clear; light winds","check mark in record","no check","none","none","none","none","Faint alula","Keith Bradley-Hewitt","91.7","121","","","",""
".","3/31/2011 11:31:28","1980","27","4","14:00:00","Black-capped Chickadee","F","U (Unknown)","1460-65037","G","Clear; light winds","no check mark in record","check or yes","none","none","none","(rel)","egg!","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:32:15","1980","27","4","14:00:00","Black-capped Chickadee","M","U (Unknown)","1460-64418","G","Clear; light winds","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:33:13","1980","27","4","19:00:00","Field Sparrow","U","U (Unknown)","1460-65272","G","Clear; light winds","check mark in record","no check","none","none","none","none","O.N.","Keith Bradley-Hewitt","12.1 (10.9)","59","","","",""
".","3/31/2011 11:34:12","1980","28","4","9:00:00","Field Sparrow","F","AHY (After Hatch Year)","1460-64328","M/Net","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:35:00","1980","28","4","19:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65273","E/Net","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21","75","","","",""
".","3/31/2011 11:35:50","1980","28","4","19:00:00","Hermit Thrush","M","AHY (After Hatch Year)","1201-68453","G/Net","Clear; calm","check mark in record","no check","none","none","none","none","#754","Keith Bradley-Hewitt","29","91","","","",""
".","3/31/2011 11:36:48","1980","29","4","5:00:00","Song Sparrow","M","AHY (After Hatch Year)","890-30319","G/Net","Partly-cloudy; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.2","67","","","",""
".","3/31/2011 11:37:43","1980","29","4","12:00:00","Field Sparrow","U","U (Unknown)","1460-36377","E","Partly-cloudy; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 11:38:37","1980","30","4","6:00:00","White-throated Sparrow","U","AHY (After Hatch Year)","1201-68454","E","Partly-cloudy; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","29.1","73","","","",""
".","4/4/2011 15:29:45","1980","1","5","18:00:00","Black-capped Chickadee","M","U (Unknown)","1460-64418","E","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","4/4/2011 15:30:49","1980","1","5","18:00:00","Black-capped Chickadee","F","U (Unknown)","1460-65037","E","Clear; calm","no check mark in record","check or yes","none","none","none","none","egg developed","Keith Bradley-Hewitt","13.4","","","","",""
".","4/4/2011 15:31:49","1980","1","5","18:00:00","Field Sparrow","M","U (Unknown)","1460-36377","A","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","4/4/2011 15:32:35","1980","1","5","19:00:00","Hermit Thrush","U","AHY (After Hatch Year)","1201-68455","G","Clear; calm","check mark in record","no check","none","none","none","none","General moult","Keith Bradley-Hewitt","33","90","","","",""
".","4/4/2011 15:33:23","1980","1","5","19:00:00","Robin","M","AHY (After Hatch Year)","722-03503","G","Clear; calm","check mark in record","no check","none","none","none","none","#761","Keith Bradley-Hewitt","79.2","124","","","",""
".","4/4/2011 15:34:25","1980","2","5","5:00:00","Robin","M","AHY (After Hatch Year)","722-03504","G","Clear; calm","check mark in record","no check","none","none","none","none","Cut tongue","Keith Bradley-Hewitt","81.3","126","","","",""
".","4/4/2011 15:35:19","1980","2","5","14:00:00","Brown Thrasher","U","AHY (After Hatch Year)","722-03505","A","Clear; calm","check mark in record","no check","none","none","none","none","#705","Keith Bradley-Hewitt","66.4","103","","","",""
".","4/4/2011 15:36:24","1980","2","5","18:00:00","Field Sparrow","M","U (Unknown)","1460-65270","E","Clear; calm","no check mark in record","no check","none","none","none","(rel)","Possible dislocated right leg","Keith Bradley-Hewitt","","","","","",""
".","4/4/2011 15:37:14","1980","2","5","20:00:00","Yellow-shafted Flicker","F","AHY (After Hatch Year)","1003-89931","G","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","116.7","154","","","",""
".","4/4/2011 15:38:08","1980","2","5","20:00:00","Robin","F","AHY (After Hatch Year)","722-03506","E","Clear; calm","check mark in record","no check","none","none","none","none","Egg developed; male nearby","Keith Bradley-Hewitt","89.1","124","","","",""
".","4/4/2011 15:39:12","1980","3","5","6:00:00","Swamp Sparrow","U","AHY (After Hatch Year)","890-30320","G","Slightly-cloudy; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","13.8","58","","","",""
".","4/4/2011 15:40:11","1980","3","5","8:00:00","Robin","U","AHY (After Hatch Year)","772-04545","G","Slightly-cloudy; calm","no check mark in record","no check","none","none","none","none","Expired in net","Keith Bradley-Hewitt","","","","","",""
".","4/4/2011 15:41:00","1980","3","5","8:00:00","House Sparrow","M","AHY (After Hatch Year)","1201-68456","G","Slightly-cloudy; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","31.5","80","","","",""
".","4/4/2011 15:41:56","1980","3","5","8:00:00","Robin","M","AHY (After Hatch Year)","722-03507","G","Slightly-cloudy; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","87.2","127","","","",""
